labeling_set_id,label,source_data,vinoai_index,wine_name_for_matching,grape,colour
label-upload-sept-2021-3,a,QB,QB5781,2013 Luciano Sandrone Vite Talin Barolo,Nebbiolo 100 %,Red
label-upload-sept-2021-3,b,QB,QB7704,2013 Poggio di Sotto Brunello di Montalcino,Sangiovese 100 %,Red
label-upload-sept-2021-3,b,AB,AB12688,2013 Poggio Di Sotto Brunello Di Montalcino R,Other,Red
label-upload-sept-2021-3,b,QB,QB7720,2013 Poggio di Sotto Brunello di Montalcino Riserva Docg,Sangiovese 100 %,Red
label-upload-sept-2021-3,c,AB,AB200,2014 A. Metz Altenberg De Bergbieten Riesling,Riesling,White
label-upload-sept-2021-3,c,AB,AB201,2014 A. Metz Altenberg De Wolxheim Riesling,Riesling,White
label-upload-sept-2021-3,d,AB,AB3768,2014 Chateau Le Gay,Other,Red
label-upload-sept-2021-3,d,NL,NL550,2014 Chateau Le Gay Pomerol,Merlot Blend,
label-upload-sept-2021-3,e,ON,ON7762,2018 Merf Chardonnay,Chardonnay,
label-upload-sept-2021-3,e,QB,QB293,2018 MERF Chardonnay Columbia Valley,Chardonnay 100 %,White
label-upload-sept-2021-3,f,AB,AB10950,2018 Migration Russian River Pinot Noir,Pinot Noir,Red
label-upload-sept-2021-3,f,ON,ON7936,2018 Migration Russian River Valley Pinot Noir,Pinot Noir,Red
label-upload-sept-2021-3,g,AB,AB10954,2018 Mildiani Kindzmarauli Red Semi-sweet Win,Other,Red
label-upload-sept-2021-3,g,ON,ON3777,2018 Mildiani Kindzmarauli Semi-Sweet Red,Saperavi,Red
label-upload-sept-2021-3,h,QB,QB6592,2018 Mission Hill Family Estate Pinot Gris Reserve,Pinot gris 100 %,White
label-upload-sept-2021-3,h,ON,ON1280,2018 Mission Hill Reserve Pinot Gris,Pinot Gris,White
label-upload-sept-2021-3,i,ON,ON4632,2018 Monte del Frá Lena di Mezzo Valpolicella Classico,Corvina Blend,
label-upload-sept-2021-3,i,ON,ON4743,2018 Monte del Frà Lena di Mezzo Valpolicella Ripasso Classico Superiore,Corvina/Rondinella,Red
label-upload-sept-2021-3,j,AB,AB11201,2018 Montes Alpha Chardonnay,Chardonnay,White
label-upload-sept-2021-3,j,ON,ON1729,2018 Montes Alpha Chardonnay,Chardonnay,White
label-upload-sept-2021-3,j,QB,QB7138,2018 Montes Alpha Chardonnay Vallee de Casablanca,Chardonnay 100 %,White
label-upload-sept-2021-3,k,QB,QB6334,2018 Mullineux Kloof Street Red,Syrah 73 % Mourvèdre 12 % Cinsault 8 % Carignan 6 %,Red
label-upload-sept-2021-3,k,ON,ON9818,2018 Mullineux Kloof Street Rouge,Syrah Blend,Red
label-upload-sept-2021-3,l,ON,ON4390,2018 Nals Margreid Hill Pinot Grigio,Pinot Grigio,White
label-upload-sept-2021-3,l,ON,ON5074,2018 Nals Margreid Punggl Pinot Grigio,Pinot Grigio,White
label-upload-sept-2021-3,m,QB,QB6299,2018 Orin Swift Abstract,Grenache 45 % Petite sirah 30 % Syrah 25 %,Red
label-upload-sept-2021-3,m,QB,QB6314,2018 Orin Swift Abstract Napa Valley,Grenache 45 % Petite sirah 30 % Syrah 25 %,Red
label-upload-sept-2021-3,n,QB,QB6340,2018 Orin Swift Mannequin,Chardonnay 76 % Viognier 10 % Marsanne 8 % Muscat 6 %,White
label-upload-sept-2021-3,n,AB,AB17654,2018 Orin Swift Mannequin Chardonnay,Chardonnay,White
label-upload-sept-2021-3,o,QB,QB6357,2018 Orin Swift Palermo,Cabernet sauvignon 45 % Merlot 30 % Cabernet franc 25 %,Red
label-upload-sept-2021-3,o,ON,ON7268,2018 Orin Swift Palermo,Cabernet Sauvignon,Red
label-upload-sept-2021-3,o,QB,QB6384,2018 Orin Swift Papillon Napa Valley,Cabernet sauvignon 45 % Merlot 25 % Petit verdot 20 % Malbec 10 %,Red
label-upload-sept-2021-3,p,ON,ON7731,2018 Orin Swift Blank Stare Sauvignon Blanc,Sauvignon Blanc,White
label-upload-sept-2021-3,p,QB,QB6398,2018 Orin Swift Sauvignon Blanc Blank Stare Russian River Valley,Sauvignon blanc 95 % Sémillon 5 %,White
label-upload-sept-2021-3,q,AB,AB11850,2018 Ornellaia Le Serre Nuove 3l,Other,Red
label-upload-sept-2021-3,q,AB,AB11851,2018 Ornellaia Le Serre Nuove 6l,Other,Red
label-upload-sept-2021-3,r,AB,AB11852,2018 Ornellaia Le Volte,Other,Red
label-upload-sept-2021-3,r,AB,AB11853,2018 Ornellaia Le Volte 3l,Other,Red
0c408f05-900e-3be9-995e-2451c99f3c2e,a,NL,NL1999,NV Wolf Blass Red Label Cabernet Merlot,Cabernet Sauvignon Merlot,
0c408f05-900e-3be9-995e-2451c99f3c2e,b,PEI,PEI1449,NV Osborne Seven,"Merlot, Cabernet Sauvignon",Red
0c408f05-900e-3be9-995e-2451c99f3c2e,b,SK,SK680,NV Osborne Seven,Merlot Cabernet Sauvignon,Red
0c408f05-900e-3be9-995e-2451c99f3c2e,a,ON,ON8315,NV Wolf Blass Red Label Cabernet Merlot,Blend,
0c408f05-900e-3be9-995e-2451c99f3c2e,a,AB,AB17017,NV Wolf Blass Red Label Cabernet Merlot,Merlot,Red
0c408f05-900e-3be9-995e-2451c99f3c2e,a,NB,NB630,NV Wolf Blass Red Label Cabernet Merlot,,
0c408f05-900e-3be9-995e-2451c99f3c2e,c,ON,ON3417,NV Lacour Tourny Bordeaux Merlot Cabernet,Merlot/Cabernet Sauvignon,
0c408f05-900e-3be9-995e-2451c99f3c2e,d,PEI,PEI820,NV Essential Merlot & Cabernet Sauvignon,"Merlot, Cabernet Sauvignon",Red
0c408f05-900e-3be9-995e-2451c99f3c2e,a,ON,ON9925,NV Wolf Blass Red Label Cabernet Merlot,Cabernet Merlot,
0c408f05-900e-3be9-995e-2451c99f3c2e,a,BC,BC408,NV  Wolf Blass Red Label Cabernet Merlot,Cabernet / Merlot,Red
1ca43cbe-965f-3806-a0f5-57ca5d432210,a,ON,ON3355,NV Château Cos d'Estournel,,
1ca43cbe-965f-3806-a0f5-57ca5d432210,a,AB,AB3396,NV Chateau Cos D'estournel,Other,Red
1ca43cbe-965f-3806-a0f5-57ca5d432210,a,NS,NS520,NV Chateau Cos D'estournel,Cabernet Sauvignon,Red
1ca43cbe-965f-3806-a0f5-57ca5d432210,a,AB,AB3397,NV Chateau Cos D'estournel,Other,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,a,BC,BC1919,2018  Chateau De Saint Cosme Le Poste   Gigondas,Rhone Blend,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,b,BC,BC1346,2018  Chateau De Saint Cosme Le Claux   Gigondas,Rhone Blend,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,a,BC,BC1347,2018  Chateau De Saint Cosme Le Poste   Gigondas,Rhone Blend,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,c,BC,BC1344,2018  Chateau De Saint Cosme   Gigondas,Rhone Blend,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,b,BC,BC1917,2018  Chateau De Saint Cosme Le Claux   Gigondas,Rhone Blend,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,a,BC,BC3641,2018  Chateau De Saint Cosme Le Poste   Gigondas,Rhone Blend,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,c,BC,BC3640,2018  Chateau De Saint Cosme   Gigondas,Rhone Blend,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,c,QB,QB3527,2018 Château de Saint Cosme Gigondas,Grenache 60 % Syrah 20 % Mourvèdre 18 % Cinsault 2 %,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,c,BC,BC1912,2018  Chateau De Saint Cosme   Gigondas,Rhone Blend,Red
42c5fd3d-1eea-31e7-a8c6-0f07f46c2e78,b,BC,BC3736,2018  Chateau De Saint Cosme Le Claux   Gigondas,Rhone Blend,Red
42cb128e-8bb8-3899-a634-c1e9c000f537,a,NL,NL210,NV Bodacious Smooth White,Pinot Gris Blend,
42cb128e-8bb8-3899-a634-c1e9c000f537,a,AB,AB1696,NV Bodacious Smooth White,Other,White
42cb128e-8bb8-3899-a634-c1e9c000f537,a,ON,ON802,NV Bodacious Smooth White,White Blend,
42cb128e-8bb8-3899-a634-c1e9c000f537,a,NB,NB999,NV Bodacious Smooth White,,
42cb128e-8bb8-3899-a634-c1e9c000f537,a,PEI,PEI199,NV Bodacious Smooth White,"Pinot Grigio, Riesling, Muscat",White
42cb128e-8bb8-3899-a634-c1e9c000f537,a,NB,NB1589,NV Bodacious Smooth White,40% Pinot Grigio - 30% Riesling - 30% Muscat,
42cb128e-8bb8-3899-a634-c1e9c000f537,a,SK,SK1204,NV Bodacious Smooth White,Blend,White
42cb128e-8bb8-3899-a634-c1e9c000f537,a,ON,ON8185,NV Bodacious Smooth White,White Blend,
42cb128e-8bb8-3899-a634-c1e9c000f537,a,ON,ON8618,NV Bodacious Smooth White,Blend,
42cb128e-8bb8-3899-a634-c1e9c000f537,a,NL,NL211,NV Bodacious Smooth White,Pinot Gris Blend,
4c84fd87-bb61-31fc-a765-33d43d935f3d,a,SK,SK1030,NV Sommet Rouge,Blend,Red
4c84fd87-bb61-31fc-a765-33d43d935f3d,a,BC,BC3032,NV  Sommet Rouge,Other Blend,Red
5a4a429c-7cc1-3f85-912e-60f964e17db1,a,BC,BC2183,NV  Grand Brut Perrier Jouet,Other Blend,Sparkling
5a4a429c-7cc1-3f85-912e-60f964e17db1,a,BC,BC3329,NV  Grand Brut Perrier Jouet,Other Blend,Sparkling
5a4a429c-7cc1-3f85-912e-60f964e17db1,a,BC,BC3619,NV  Grand Brut Perrier Jouet,Other Blend,Sparkling
5ccd879d-dbd1-38dd-96d0-e15508e6a643,a,AB,AB8424,NV Jackson-triggs Ps Shiraz,Shiraz,Red
5ccd879d-dbd1-38dd-96d0-e15508e6a643,a,NB,NB1612,NV Jackson Triggs Ps Shiraz,100% Shiraz,
5ccd879d-dbd1-38dd-96d0-e15508e6a643,a,NB,NB103,NV Jackson Triggs Ps Shiraz,100% Shiraz,
5ccd879d-dbd1-38dd-96d0-e15508e6a643,b,NB,NB1530,NV Two Hands Fields Of Joy Shiraz,100% Shiraz,
5ccd879d-dbd1-38dd-96d0-e15508e6a643,a,AB,AB8411,NV Jackson Triggs Ps Shiraz,Shiraz,Red
5ccd879d-dbd1-38dd-96d0-e15508e6a643,c,QB,QB5579,NV Fuzion Shiraz,Shiraz 100 %,Pink
5ccd879d-dbd1-38dd-96d0-e15508e6a643,a,AB,AB8410,NV Jackson Triggs Ps Shiraz,Shiraz,Red
5ccd879d-dbd1-38dd-96d0-e15508e6a643,a,NB,NB919,NV Jackson Triggs Ps Shiraz,100% Shiraz,
5ccd879d-dbd1-38dd-96d0-e15508e6a643,c,NB,NB80,NV Fuzion Shiraz Rose,100% Shiraz,
5ccd879d-dbd1-38dd-96d0-e15508e6a643,d,QB,QB2324,2016 Brampton Shiraz,Shiraz 100 %,Red
add0d454-4f42-3279-85bc-017bdb9f1eac,a,AB,AB3877,2018 Chateau Mouton Rothschild,Other,Red
add0d454-4f42-3279-85bc-017bdb9f1eac,a,AB,AB3876,2018 Chateau Mouton Rothschild,Other,Red
add0d454-4f42-3279-85bc-017bdb9f1eac,a,AB,AB3878,2018 Chateau Mouton Rothschild,Other,Red
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,PEI,PEI190,NV Bodacious Pinot Grigio,Pinot Grigio,White
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,PEI,PEI196,NV Bodacious Pinot Grigio,"Pinot Grigio, White Blend",White
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,NL,NL206,NV Bodacious Pinot Grigio,Pinot Grigio,
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,SK,SK983,NV Bodacious Pinot Grigio,Pinot Grigio,White
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,SK,SK1181,NV Bodacious Pinot Grigio,Pinot Grigio,White
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,NL,NL205,NV Bodacious Pinot Grigio,Pinot Grigio,
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,ON,ON9354,NV Bodacious Pinot Grigio,Pinot Grigio,
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,ON,ON876,NV Bodacious Pinot Grigio,Pinot Grigio,
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,AB,AB1683,NV Bodacious Pinot Grigio,Pinot Grigio,White
dc6e6e7d-f045-367e-9d34-868bf87983d6,a,AB,AB1684,NV Bodacious Pinot Grigio,Pinot Grigio,White
e77d564a-5f37-35a4-ae53-543c2d207e29,a,NS,NS2277,NV Yellow Tail Shiraz,Shiraz,Red
e77d564a-5f37-35a4-ae53-543c2d207e29,a,BC,BC3696,NV  Yellow Tail Shiraz,Syrah / Shiraz,Red
e77d564a-5f37-35a4-ae53-543c2d207e29,a,NS,NS2278,NV Yellow Tail Shiraz,Shiraz,Red
e77d564a-5f37-35a4-ae53-543c2d207e29,a,ON,ON9433,NV Yellow Tail Shiraz,Shiraz/Syrah,
e77d564a-5f37-35a4-ae53-543c2d207e29,a,PEI,PEI1816,NV Yellow Tail Shiraz,,Red
e77d564a-5f37-35a4-ae53-543c2d207e29,a,SK,SK1158,NV Yellow Tail Shiraz,Shiraz,Red
e77d564a-5f37-35a4-ae53-543c2d207e29,a,BC,BC3465,NV  Yellow Tail Shiraz,Syrah / Shiraz,Red
e77d564a-5f37-35a4-ae53-543c2d207e29,a,BC,BC2985,NV  Yellow Tail Shiraz,Syrah / Shiraz,Red
e77d564a-5f37-35a4-ae53-543c2d207e29,a,NL,NL2054,NV Yellow Tail Shiraz,Shiraz,
e77d564a-5f37-35a4-ae53-543c2d207e29,a,BC,BC3888,NV  Yellow Tail Shiraz,Syrah / Shiraz,Red
02775260-edec-3bcc-954c-11bd5216183f,a,JR,JR79832,2009 Château Bernadotte Haut-Médoc,,Red
02775260-edec-3bcc-954c-11bd5216183f,a,JS,JS80670,2009 Château Bernadotte Haut-médoc,,
02775260-edec-3bcc-954c-11bd5216183f,a,JS,JS74910,2009 Château Bernadotte Haut-médoc,,
02775260-edec-3bcc-954c-11bd5216183f,a,JS,JS31353,2009 Château Bernadotte Haut-médoc,,
1710a6e0-6d30-35d7-95fb-103b394b5ccd,a,WM,WM268696,2007 Melini Le Grillaie,"Vernaccia, Italian White",White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,b,WM,WM234458,2015 San Quirico Vernaccia di San Gimignano,"Vernaccia, Italian White",White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,c,WM,WM149923,2011 Panizzi Riserva,"Vernaccia, Italian White",White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,d,WM,WM135802,2006 La Lastra Vernaccia di San Gimignano,"Vernaccia, Italian White",White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,e,WM,WM268746,2007 Panizzi Vernaccia di San Gimignano,"Vernaccia, Italian White",White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,f,WM,WM268425,2007 Agricoltori del Chianti Geografico Vernaccia di San Gimignano,"Vernaccia, Italian White",White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,b,RP,RP219941,2015 San Quirico Vernaccia di San Gimignano,Vernaccia,White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,c,WM,WM268679,2003 Panizzi Riserva,"Vernaccia, Italian White",White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,g,WM,WM268361,2004 Palagetto Riserva,"Vernaccia, Italian White",White
1710a6e0-6d30-35d7-95fb-103b394b5ccd,h,WM,WM16844,2002 Giannina Villa Laura,"Vernaccia, Italian White",White
32f069cf-72de-31f3-8d68-eb8e32014fff,a,JS,JS44160,2017 Château Laride Haut-médoc,,
32f069cf-72de-31f3-8d68-eb8e32014fff,a,JS,JS16913,2017 Château Laride Haut-médoc,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140716,2005 Domaine Lignier-Michelot,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140675,2005 Domaine Lignier-Michelot,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140714,2005 Domaine Lignier-Michelot,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140676,2005 Domaine Lignier-Michelot,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140717,2005 Domaine Lignier-Michelot,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140661,2005 Domaine Lignier-Michelot,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140715,2005 Domaine Lignier-Michelot,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140674,2005 Domaine Lignier-Michelot,,
4a85758b-12b7-37f2-b29b-d48d4c73e4f9,a,JR,JR140705,2005 Domaine Lignier-Michelot,,
4fb7b892-e4bc-37cb-8e62-41e9e636dc93,a,JS,JS83296,2009 Puro Brunello Di Montalcino,,
4fb7b892-e4bc-37cb-8e62-41e9e636dc93,a,JS,JS77374,2009 Puro Brunello Di Montalcino,,
4fb7b892-e4bc-37cb-8e62-41e9e636dc93,a,JS,JS83131,2009 Puro Brunello Di Montalcino,,
4fb7b892-e4bc-37cb-8e62-41e9e636dc93,a,JS,JS77536,2009 Puro Brunello Di Montalcino,,
9fed18bb-e6e4-398d-98c3-c8675f0834ff,a,WS,WS203525,2012 Col dOrcia Rosso di Montalcino Banditella,,
9fed18bb-e6e4-398d-98c3-c8675f0834ff,a,JS,JS88501,2012 Col Dorcia Rosso Di Montalcino Banditella,,
9fed18bb-e6e4-398d-98c3-c8675f0834ff,a,VIN,VIN195031,2012 Col dOrcia Rosso Di Montalcino Banditella,Sangiovese,Red
abaa4772-cc95-3a4f-81dd-289199eef831,a,VIN,VIN68933,NV Veuve Fourny & Fils Brut Blanc De Blancs Premier Cru,Chardonnay,Sparkling White
abaa4772-cc95-3a4f-81dd-289199eef831,a,VIN,VIN47676,NV Veuve Fourny & Fils Brut Blanc De Blancs Premier Cru,Chardonnay,Sparkling White
abaa4772-cc95-3a4f-81dd-289199eef831,a,VIN,VIN223594,NV Veuve Fourny & Fils Brut Blanc De Blancs Premier Cru,,Sparkling White
abaa4772-cc95-3a4f-81dd-289199eef831,a,VIN,VIN236324,NV Veuve Fourny & Fils Brut Blanc De Blancs Premier Cru,,Sparkling White
abaa4772-cc95-3a4f-81dd-289199eef831,a,VIN,VIN90352,NV Veuve Fourny & Fils Brut Blanc De Blancs Premier Cru,,Sparkling White
abaa4772-cc95-3a4f-81dd-289199eef831,a,VIN,VIN210523,NV Veuve Fourny & Fils Brut Blanc De Blancs Premier Cru,,Sparkling White
abaa4772-cc95-3a4f-81dd-289199eef831,a,VIN,VIN183505,NV Veuve Fourny & Fils Brut Blanc De Blancs Premier Cru,Chardonnay,Sparkling White
caf06a2e-481f-34ef-8312-4840d92e0ca4,a,JS,JS70211,2015 Château Batailley Pauillac,,
caf06a2e-481f-34ef-8312-4840d92e0ca4,a,WM,WM28555,2015 Château Batailley Pauillac,Bordeaux-style Red Blend,Red
caf06a2e-481f-34ef-8312-4840d92e0ca4,a,JR,JR120795,2015 Château Batailley Pauillac,,Red
caf06a2e-481f-34ef-8312-4840d92e0ca4,a,JR,JR123371,2015 Château Batailley Pauillac,,Red
fe367c69-f186-3b5a-bcb3-b3cf571a3249,a,WS,WS42975,NV Varnier-Fanniere Brut Ros Champagne,,
fe367c69-f186-3b5a-bcb3-b3cf571a3249,a,WS,WS44852,NV Varnier-Fanniere Brut Ros Champagne,,
fe367c69-f186-3b5a-bcb3-b3cf571a3249,a,WS,WS42974,NV Varnier-Fanniere Brut Ros Champagne,,
fe367c69-f186-3b5a-bcb3-b3cf571a3249,a,WS,WS43837,NV Varnier-Fanniere Brut Ros Champagne,,
fe367c69-f186-3b5a-bcb3-b3cf571a3249,a,WS,WS43835,NV Varnier-Fanniere Brut Ros Champagne,,
fe367c69-f186-3b5a-bcb3-b3cf571a3249,a,WS,WS44851,NV Varnier-Fanniere Brut Ros Champagne,,
fe367c69-f186-3b5a-bcb3-b3cf571a3249,a,WS,WS43836,NV Varnier-Fanniere Brut Ros Champagne,,
fe367c69-f186-3b5a-bcb3-b3cf571a3249,a,WS,WS44853,NV Varnier-Fanniere Brut Ros Champagne,,
fe401802-3736-3040-b8b5-26c53ad4d1d1,a,JS,JS72265,2007 Enrico Gatti Erbusco Franciacorta,,
fe401802-3736-3040-b8b5-26c53ad4d1d1,a,JS,JS78037,2007 Enrico Gatti Erbusco Franciacorta,,
40161959-9114-3149-9b1a-6a7b519cbf43,a,VIV,VIV20816,NV Château Saint Estèphe Saint Estèphe,"Petit Verdot, Cabernet Sauvignon, Cabernet Franc, Merlot",Red
40161959-9114-3149-9b1a-6a7b519cbf43,a,VIV,VIV2325971,NV Château Saint Estèphe Saint Estèphe,"Petit Verdot, Cabernet Sauvignon, Cabernet Franc, Merlot",Red
40161959-9114-3149-9b1a-6a7b519cbf43,a,VIV,VIV5417165,NV Château Saint Estèphe Saint Estèphe,,Red
40161959-9114-3149-9b1a-6a7b519cbf43,a,VIV,VIV20645,NV Château Saint Estèphe Saint Estèphe,,Red
40161959-9114-3149-9b1a-6a7b519cbf43,a,VIV,VIV5417164,NV Château Saint Estèphe Saint Estèphe,,Red
40161959-9114-3149-9b1a-6a7b519cbf43,a,VIV,VIV20657,NV Château Saint Estèphe Saint Estèphe,,Red
40161959-9114-3149-9b1a-6a7b519cbf43,a,VIV,VIV2325965,NV Château Saint Estèphe Saint Estèphe,"Petit Verdot, Cabernet Sauvignon, Cabernet Franc, Merlot",Red
40161959-9114-3149-9b1a-6a7b519cbf43,a,VIV,VIV20817,NV Château Saint Estèphe Saint Estèphe,"Petit Verdot, Cabernet Sauvignon, Cabernet Franc, Merlot",Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV2943946,NV Magpie Estate The Sack Shiraz,Shiraz/Syrah,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV3950952,NV Magpie Estate The Sack Shiraz,Shiraz/Syrah,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV3950956,NV Magpie Estate The Sack Shiraz,Shiraz/Syrah,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV2522599,NV Magpie Estate The Sack Shiraz,,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV2522619,NV Magpie Estate The Sack Shiraz,,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV3950949,NV Magpie Estate The Sack Shiraz,Shiraz/Syrah,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV3950951,NV Magpie Estate The Sack Shiraz,Shiraz/Syrah,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV3950955,NV Magpie Estate The Sack Shiraz,Shiraz/Syrah,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV2943947,NV Magpie Estate The Sack Shiraz,Shiraz/Syrah,Red
5316ee86-4671-3027-b6a8-148212ffcfa8,a,VIV,VIV2522608,NV Magpie Estate The Sack Shiraz,,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV3998872,NV Roberto Sarotto Elena La Luna Barbera d'Alba,,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV2515873,NV Roberto Sarotto Elena La Luna Barbera d'Alba,Barbera,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV5144056,NV Roberto Sarotto Elena La Luna Barbera d'Alba,,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV4040612,NV Roberto Sarotto Elena La Luna Barbera d'Alba,Barbera,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV2516218,NV Roberto Sarotto Elena La Luna Barbera d'Alba,,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV4040613,NV Roberto Sarotto Elena La Luna Barbera d'Alba,Barbera,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV4759965,NV Roberto Sarotto Elena La Luna Barbera d'Alba,Barbera,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV4759947,NV Roberto Sarotto Elena La Luna Barbera d'Alba,Barbera,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV2516217,NV Roberto Sarotto Elena La Luna Barbera d'Alba,,Red
5af619ef-0085-3fb0-b7ff-2af1a0a1a00a,a,VIV,VIV2515875,NV Roberto Sarotto Elena La Luna Barbera d'Alba,Barbera,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV205162,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),Cabernet Franc,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV3352118,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),Cabernet Franc,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV2193629,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),Cabernet Franc,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV2985938,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),Cabernet Franc,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV2062386,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV2945488,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV3882136,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),Cabernet Franc,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV2985937,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),Cabernet Franc,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV399640,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),,Red
85a7e3da-a7cf-36e4-a314-64351b3ef292,a,VIV,VIV1330935,NV Château Latour Grand Vin Pauillac (Premier Grand Cru Classé),Cabernet Franc,Red
8ddcbc27-afce-322a-ba29-d411078770ad,a,VIV,VIV1973693,2013 Domaine Zind Humbrecht Riesling Alsace Thann,Riesling,White
8ddcbc27-afce-322a-ba29-d411078770ad,a,VIV,VIV1973708,2013 Domaine Zind Humbrecht Riesling Alsace Thann,Riesling,White
8ddcbc27-afce-322a-ba29-d411078770ad,a,VIV,VIV1973704,2013 Domaine Zind Humbrecht Riesling Alsace Thann,Riesling,White
8ddcbc27-afce-322a-ba29-d411078770ad,a,VIV,VIV1973687,2013 Domaine Zind Humbrecht Riesling Alsace Thann,Riesling,White
8ddcbc27-afce-322a-ba29-d411078770ad,a,VIV,VIV1973694,2013 Domaine Zind Humbrecht Riesling Alsace Thann,Riesling,White
8ddcbc27-afce-322a-ba29-d411078770ad,a,VIV,VIV1973710,2013 Domaine Zind Humbrecht Riesling Alsace Thann,Riesling,White
8ddcbc27-afce-322a-ba29-d411078770ad,a,VIV,VIV1973689,2013 Domaine Zind Humbrecht Riesling Alsace Thann,Riesling,White
8ddcbc27-afce-322a-ba29-d411078770ad,a,VIV,VIV1973692,2013 Domaine Zind Humbrecht Riesling Alsace Thann,Riesling,White
